PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
u40,"Urban, Jack",30,R,1959,STL,8,0,0,0,,0,0,10.2,18,11,11,7,4,4,9.28,3,0,1,0,0,0,0.57,15.2,3.4,5.9,0.8,22.06,-5,-0.5,0.1,-0.3,-4,0.436,0.497
u40,"Urban, Jack",31,R,1960,WSH-min,29,8,4,1,0.8,1,,102,105,59,46,47,6,46,4.06,,,8,0,0,3,0.98,9.3,4.1,4.1,0.7,13.41,,,,,,,
u42,"Urbani, Tom",22,L,1990,STL-min,14,14,4,7,0.364,0,0,74.2,76,61,36,30,1,57,4.34,0,0,6,4,0,5,1.9,9.2,6.9,3.6,0.7,13.34,,,,,,,
u42,"Urbani, Tom",23,L,1991,STL-min,27,27,11,9,0.55,2,0,166.1,154,59,42,31,0,106,2.27,0,0,4,4,2,4,3.42,8.3,5.7,1.7,0.2,10.24,,,,,,,
u42,"Urbani, Tom",24,L,1992,STL-min,26,26,8,11,0.421,2,0,154,140,73,60,52,2,87,3.51,0,0,12,9,1,6,1.67,8.2,5.1,3,0.7,11.75,,,,,,,
u42,"Urbani, Tom",25,L,1993,STL-min,18,13,9,5,0.643,0,1,94.2,86,29,26,23,1,65,2.47,2,1,4,2,0,2,2.83,8.2,6.2,2.2,0.4,10.61,,,,,,,
u42,"Urbani, Tom",25,L,1993,STL,18,9,1,3,0.25,0,0,62,73,44,32,26,2,33,4.65,2,0,4,0,1,1,1.27,10.6,4.8,3.8,0.6,14.37,-13,-1.3,0,-0.7,-7,0.429,0.492
u42,"Urbani, Tom",26,L,1994,STL-min,7,7,4,2,0.667,0,0,43.2,51,31,28,11,0,42,5.77,0,0,6,4,0,4,3.82,10.5,8.7,2.3,1.2,13.75,,,,,,,
u42,"Urbani, Tom",26,L,1994,STL,20,10,3,7,0.3,0,0,80.1,98,48,46,21,0,43,5.15,2,0,12,3,1,4,2.05,11,4.8,2.4,1.3,13.71,-12,-1.1,0,-0.5,-4,0.444,0.493
u42,"Urbani, Tom",27,L,1995,STL-min,2,2,1,1,0.5,0,0,15.1,16,6,5,5,0,11,2.93,0,0,0,0,0,0,2.2,9.4,6.5,2.9,0,12.52,,,,,,,
