PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
c29,"Cahill, Trevor",24,R,2012,ARI,32,32,13,12,0.52,2,0,200,184,93,84,74,0,156,3.78,0,0,16,11,2,10,2.11,8.3,7,3.3,0.7,12.11,9,1,-0.1,2.6,27,0.531,0.506
c29,"Cahill, Trevor",25,R,2013,ARI-min,4,4,0,2,0,0,0,21.2,17,13,11,11,0,22,4.57,0,0,3,0,0,3,2,7.1,9.1,4.6,1.2,11.89,,,,,,,
c29,"Cahill, Trevor",25,R,2013,ARI,26,25,8,10,0.444,0,0,146.2,143,70,65,65,2,102,3.99,1,0,13,6,0,17,1.57,8.8,6.3,4,0.8,13.17,-4,-0.5,-0.1,0.7,7,0.481,0.497
c29,"Cahill, Trevor",26,R,2014,ARI-min,7,7,2,3,0.4,0,0,30.1,23,16,15,20,0,31,4.45,0,0,5,2,0,3,1.55,6.8,9.2,5.9,1.5,13.46,,,,,,,
c29,"Cahill, Trevor",26,R,2014,ARI,32,17,3,12,0.2,0,1,110.2,123,76,69,55,2,105,5.61,8,1,9,4,0,5,1.91,10,8.5,4.5,0.7,14.86,-24,-2.5,0,-1.5,-16,0.421,0.484
c29,"Cahill, Trevor",27,R,2015,ATL,2,2,0,2,0,0,0,6.1,10,8,7,4,0,3,9.95,0,0,0,1,0,0,0.75,14.2,4.3,5.7,0,22.13,-5,-0.4,0,-0.4,-4,0.282,0.497
c30,"Cain, Bob",18,L,1943,NYG-min,18,,12,5,0.706,,,139,130,59,,46,,,,,,,,,,,8.4,,3,,,,,,,,,
c30,"Cain, Bob",21,L,1946,NYG-min,23,17,13,4,0.765,,,151,114,50,40,62,,,2.38,,,,,,,,6.8,,3.7,,,,,,,,,
c30,"Cain, Bob",22,L,1947,NYG-min,30,11,6,6,0.5,3,,106,110,70,58,58,,47,4.92,,,,3,2,2,0.81,9.3,4,4.9,,14.52,,,,,,,
c30,"Cain, Bob",23,L,1948,NYG-min,39,6,6,10,0.375,3,,136,141,107,97,104,,76,6.42,,,,5,0,7,0.73,9.3,5,6.9,,16.54,,,,,,,
