PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
r43,"Rajsich, Dave",27,L,1979,TEX,27,3,1,3,0.25,0,0,53.2,56,25,21,18,0,32,3.52,8,0,7,0,0,0,1.78,9.4,5.4,3,1.2,12.52,0,0,-0.1,0.5,5,0.5,0.5
r43,"Rajsich, Dave",28,L,1980,TEX-min,3,0,1,0,1,0,0,4,6,4,4,3,0,3,9,,0,0,0,0,0,1,13.5,6.8,6.8,0,20.25,,,,,,,
r43,"Rajsich, Dave",28,L,1980,TEX,24,1,2,1,0.667,0,2,48.1,56,34,32,22,0,35,5.96,5,2,7,3,0,3,1.59,10.4,6.5,4.1,1.3,15.16,-9,-0.9,-0.2,-0.6,-4,0.463,0.495
r43,"Rajsich, Dave",29,L,1981,TEX-min,36,6,6,5,0.545,1,3,85,82,45,40,30,2,60,4.24,18,3,10,2,0,8,2,8.7,6.4,3.2,1.1,12.07,,,,,,,
r43,"Rajsich, Dave",30,L,1982,TEX-min,19,14,5,6,0.455,3,0,86.1,96,64,59,47,0,52,6.15,1,0,13,1,0,6,1.11,10,5.4,4.9,1.4,15.05,,,,,,,
r43,"Rajsich, Dave",31,L,1983,TEX-min,46,0,5,1,0.833,0,6,66,63,25,17,26,4,42,2.32,25,6,0,2,0,6,1.62,8.6,5.7,3.5,0,12.41,,,,,,,
r43,"Rajsich, Dave",32,L,1984,None-min,23,0,0,1,0,0,1,22.2,25,14,8,16,0,15,3.18,9,1,3,0,0,3,0.94,9.9,6,6.4,1.2,16.62,,,,,,,
r43,"Rajsich, Dave",33,L,1985,STL-BAL-min,36,1,4,3,0.571,0,4,63.1,60,34,27,31,5,43,3.84,18,4,1,2,0,7,1.39,8.5,6.1,4.4,0.1,13.26,,,,,,,
r43,"Rajsich, Dave",34,L,1986,STL-KCR-min,37,4,7,3,0.7,1,1,80.1,95,54,42,33,3,38,4.71,16,1,11,5,0,7,1.15,10.6,4.3,3.7,1.2,14.94,,,,,,,
r43,"Rajsich, Dave",35,L,1987,KCR-min,31,5,1,5,0.167,1,1,61.1,75,35,29,29,3,40,4.26,12,1,4,1,0,3,1.38,11,5.9,4.3,0.6,15.47,,,,,,,
r43,"Rajsich, Dave",36,L,1988,STL-min,53,5,6,8,0.429,1,8,104,98,39,33,40,4,64,2.86,22,8,7,2,2,2,1.6,8.5,5.5,3.5,0.6,12.12,,,,,,,
r45,"Rakers, Aaron",22,R,1999,BAL-min,21,0,4,1,0.8,0,8,32.1,14,8,6,16,0,50,1.67,17,8,1,0,1,1,3.13,3.9,13.9,4.5,0.3,8.41,,,,,,,
r45,"Rakers, Aaron",23,R,2000,BAL-min,50,0,4,3,0.571,0,16,69.2,43,19,16,22,1,78,2.07,37,16,7,3,0,1,3.55,5.6,10.1,2.8,0.9,8.84,,,,,,,
r45,"Rakers, Aaron",24,R,2001,BAL-min,51,0,4,4,0.5,0,14,60.1,53,21,16,20,1,74,2.39,39,14,8,2,0,4,3.7,7.9,11,3,1.2,11.23,,,,,,,
r45,"Rakers, Aaron",25,R,2002,BAL-min,36,0,5,1,0.833,0,10,48,39,12,11,12,2,45,2.06,29,10,3,1,0,1,3.75,7.3,8.4,2.2,0.6,9.75,,,,,,,
r45,"Rakers, Aaron",26,R,2003,BAL-min,52,0,7,4,0.636,0,9,65.2,46,30,27,30,3,68,3.7,29,9,8,4,1,4,2.27,6.3,9.3,4.1,1.1,11.04,,,,,,,
r45,"Rakers, Aaron",27,R,2004,BAL-min,54,1,4,5,0.444,0,1,78.2,65,27,24,25,4,80,2.75,18,1,8,2,0,2,3.2,7.4,9.2,2.9,0.9,10.59,,,,,,,
r45,"Rakers, Aaron",27,R,2004,BAL,3,0,0,0,,0,0,4.1,5,2,2,1,0,3,4.15,1,0,0,0,0,0,3,10.4,6.2,2.1,0,13.17,0,0,0,0.1,1,0.51,0.5
r45,"Rakers, Aaron",28,R,2005,BAL-min,57,0,6,5,0.545,0,7,77,69,26,22,21,4,92,2.57,34,7,9,1,0,2,4.38,8.1,10.8,2.5,1.1,10.64,,,,,,,
r45,"Rakers, Aaron",28,R,2005,BAL,10,0,1,0,1,0,0,13.2,11,5,5,3,0,11,3.29,1,0,3,0,0,0,3.67,7.2,7.2,2,2,9.55,2,0.2,0,0.3,3,0.518,0.501
r45,"Rakers, Aaron",30,R,2007,SDP-min,61,0,4,5,0.444,0,0,79,101,50,50,20,3,58,5.7,18,0,17,2,1,4,2.9,11.5,6.6,2.3,1.9,14.01,,,,,,,
r45,"Rakers, Aaron",30,R,2007,SDP,1,0,0,0,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,9,0,0,0,9,0,0,0,0,0,0.536,0.5
