PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
h34,"Hageman, Casey",24,R,1911,BOS,2,2,0,2,0,2,0,17,16,8,4,5,,8,2.12,0,0,2,1,0,1,1.6,8.5,4.2,2.6,1.1,11.65,1,0.1,0,0.2,2,0.53,0.5
h34,"Hageman, Casey",25,R,1912,JER-min,11,,2,5,0.286,,,59.2,71,49,,37,,,,,,,,,,,10.7,,5.6,,,,,,,,,
h34,"Hageman, Casey",25,R,1912,BOS,2,1,0,0,,0,0,1.1,5,5,4,3,,1,27,1,0,0,0,0,0,0.33,33.8,6.8,20.3,0,65.45,-4,-0.4,0,-0.4,-4,0.313,0.498
h34,"Hageman, Casey",26,R,1913,DEN-min,40,,,,,,,273.1,250,134,150,104,,,4.94,,,,,,,,8.2,,3.4,,,,,,,,,
h34,"Hageman, Casey",27,R,1914,CHC,28,8,3,5,0.375,2,1,102,87,50,33,32,,38,2.91,17,1,0,8,0,7,1.19,7.7,3.4,2.8,0,11.21,-3,-0.3,0,-0.1,-1,0.473,0.497
h35,"Hagen, Kevin",20,R,1980,STL-min,29,27,14,8,0.636,6,0,177,171,91,78,71,2,104,3.97,,0,12,6,0,10,1.46,8.7,5.3,3.6,0.6,12.61,,,,,,,
h35,"Hagen, Kevin",21,R,1981,STL-min,27,26,8,11,0.421,5,0,165,179,95,73,69,3,66,3.98,0,0,10,9,4,9,0.96,9.8,3.6,3.8,0.5,14.02,,,,,,,
h35,"Hagen, Kevin",22,R,1982,STL-min,27,27,11,10,0.524,6,0,189.2,176,88,76,75,1,102,3.61,0,0,7,10,4,8,1.36,8.4,4.8,3.6,0.3,12.42,,,,,,,
h35,"Hagen, Kevin",23,R,1983,STL-min,21,20,6,9,0.4,8,0,131.1,122,72,63,46,2,60,4.32,1,0,11,8,0,7,1.3,8.4,4.1,3.2,0.8,12.08,,,,,,,
h35,"Hagen, Kevin",23,R,1983,STL,9,4,2,2,0.5,0,0,22.1,34,15,12,7,0,7,4.84,1,0,0,0,0,2,1,13.7,2.8,2.8,0,16.7,-5,-0.6,0,-0.3,-3,0.439,0.497
h35,"Hagen, Kevin",24,R,1984,STL-min,29,26,10,9,0.526,6,0,176.2,174,88,68,57,2,77,3.46,2,0,13,6,2,5,1.35,8.9,3.9,2.9,0.7,12.11,,,,,,,
h35,"Hagen, Kevin",24,R,1984,STL,4,0,1,0,1,0,0,7.1,9,2,2,1,0,2,2.45,1,0,0,0,0,0,2,11,2.5,1.2,0,12.68,1,0.1,0,0.1,2,0.524,0.501
h35,"Hagen, Kevin",25,R,1985,STL-min,28,28,10,9,0.526,2,0,170,162,72,64,87,3,63,3.39,0,0,10,10,1,7,0.72,8.6,3.3,4.6,0.5,13.71,,,,,,,
h35,"Hagen, Kevin",26,R,1986,CLE-min,27,23,8,11,0.421,4,0,164.2,181,75,60,55,2,62,3.28,0,0,7,8,1,12,1.13,9.9,3.4,3,0.4,13.37,,,,,,,
h35,"Hagen, Kevin",27,R,1987,MIN-HOU-min,35,20,8,6,0.571,2,0,137.2,141,78,74,73,2,75,4.84,6,0,6,7,0,10,1.03,9.2,4.9,4.8,0.4,14.5,,,,,,,
h35,"Hagen, Kevin",28,R,1988,HOU-min,25,23,10,11,0.476,0,0,131,160,89,70,47,2,45,4.81,0,0,11,10,1,5,0.96,11,3.1,3.2,0.8,14.91,,,,,,,
h35,"Hagen, Kevin",29,R,1989,TEX-min,4,0,0,0,,0,0,4.1,7,7,7,3,1,2,14.54,3,0,0,1,0,0,0.67,14.5,4.2,6.2,0,24.15,,,,,,,
h36,"Hagens, Bradin",20,R,2009,ARI-min,15,0,1,1,0.5,0,4,23.2,29,12,9,6,0,13,3.42,9,4,0,1,0,4,2.17,11,4.9,2.3,0,13.97,,,,,,,
h36,"Hagens, Bradin",21,R,2010,ARI-min,39,0,3,6,0.333,0,4,60.1,90,50,44,25,3,55,6.56,17,4,2,2,0,7,2.2,13.4,8.2,3.7,0.3,17.52,,,,,,,
h36,"Hagens, Bradin",22,R,2011,ARI-min,24,24,8,7,0.533,0,0,124.2,128,67,57,53,0,79,4.11,0,0,11,3,0,11,1.49,9.2,5.7,3.8,0.8,13.33,,,,,,,
h36,"Hagens, Bradin",23,R,2012,ARI-min,37,13,3,4,0.429,0,0,106.1,92,53,46,51,0,87,3.89,7,0,6,8,0,9,1.71,7.8,7.4,4.3,0.5,12.81,,,,,,,
h36,"Hagens, Bradin",24,R,2013,ARI-min,26,26,11,8,0.579,0,0,148,147,63,57,66,0,93,3.47,0,0,10,7,0,12,1.41,8.9,5.7,4,0.6,13.38,,,,,,,
h36,"Hagens, Bradin",25,R,2014,ARI-min,33,27,11,7,0.611,1,0,155,146,84,66,70,0,95,3.83,3,0,9,5,0,7,1.36,8.5,5.5,4.1,0.5,12.83,,,,,,,
h36,"Hagens, Bradin",25,R,2014,ARI,2,0,0,1,0,0,0,2.2,4,1,1,3,1,2,3.38,2,0,0,0,0,0,0.67,13.5,6.8,10.1,0,28.64,0,0,0,0,0,0.503,0.5
h36,"Hagens, Bradin",26,R,2015,TBR-min,4,1,1,1,0.5,0,0,16.1,14,3,3,8,0,15,1.65,0,0,2,0,0,5,1.88,7.7,8.3,4.4,1.1,12.3,,,,,,,
h37,"Hagerman, Rip",22,R,1908,NLBorExh-min,20,17,14,5,0.737,17,0,165,111,47,26,48,,82,1.42,,0,0,12,,2,1.71,6.1,4.5,2.6,0,9.33,,,,,,,
h37,"Hagerman, Rip",23,R,1909,CHC,13,7,4,4,0.5,4,0,79,64,29,16,28,,32,1.82,3,0,0,2,0,2,1.14,7.3,3.6,3.2,0,10.71,0,-0.1,-0.1,0.6,6,0.496,0.5
h37,"Hagerman, Rip",24,R,1910,LIN-min,26,,14,9,0.609,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,
