PID,NAME,AGE,B,YR,TM,POS,G,PA,AB,R,H,2B,3B,HR,RBI,RP,TBB,IBB,SO,SB,CS,SBP,AVG,OBP,SLG,OPS,SH,SF,HBP,TB,GDP,OPS+,RCbasic,RCsb,RCtech,RAA,WAA,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR
c3,"Cabrera, Al",30,R,1911,NLBorExh-min,,32,127,113,9,33,5,0,0,12,21,11,,3,12,1,0.923,0.292,0.355,0.336,0.691,3,0,,38,,,13.4838709677,15.4661290323,,,,,,,,,,
c3,"Cabrera, Al",31,R,1912,NLBorExh-min,,33,140,110,14,32,2,1,0,13,27,21,,,6,,,0.291,0.405,0.327,0.732,9,0,,36,,,14.5648854962,,,,,,,,,,,
c3,"Cabrera, Al",32,R,1913,NLBorExh-min,,8,31,27,2,7,1,0,0,4,6,4,,,2,,,0.259,0.355,0.296,0.651,0,0,,8,,,2.8387096774,,,,,,,,,,,
c3,"Cabrera, Al",32,R,1913,STL,SS,1,2,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,,-100,0,0,,0,-0.1,0,0,0.452,0.5,0,0,0
c3,"Cabrera, Al",33,R,1914,NLBorExh-min,,6,26,22,4,5,0,0,0,2,6,2,,,1,,,0.227,0.292,0.227,0.519,2,,,5,,,1.4583333333,,,,,,,,,,,
c3,"Cabrera, Al",34,R,1915,NLBorExh-min,,3,10,8,1,0,0,0,0,0,1,2,,3,0,0,,0,0.2,0,0.2,0,0,,0,,,0,0,,,,,,,,,,
c5,"Cabrera, Álex",20,R,1992,CHC-min,,41,152,135,18,28,4,0,1,19,37,9,0,48,1,1,0.5,0.207,0.283,0.259,0.542,0,2,6,35,1,,8.9930555556,8.8875,1594.9102631579,,,,,,,,,
c5,"Cabrera, Álex",21,R,1993,CHC-min,,53,182,167,29,41,5,0,5,27,56,9,0,49,4,5,0.444,0.246,0.302,0.365,0.667,0,1,5,61,1,,17.3295454545,16.1590909091,3167.3742857143,,,,,,,,,
c5,"Cabrera, Álex",22,R,1994,CHC-min,,121,471,432,57,120,25,1,24,73,130,19,4,92,2,8,0.2,0.278,0.329,0.507,0.836,0,4,16,219,4,,67.4966740576,63.9314855876,32469.5866242038,,,,,,,,,
c5,"Cabrera, Álex",23,R,1995,CHC-min,,54,229,214,26,63,14,0,2,35,61,9,0,36,2,4,0.333,0.294,0.332,0.388,0.72,0,2,4,83,8,,26.798206278,25.6448430493,5528.3290829694,,,,,,,,,
c5,"Cabrera, Álex",24,R,1996,BAK-min,,89,374,345,45,97,18,1,15,53,98,14,0,80,0,1,0,0.281,0.326,0.47,0.796,0,4,11,162,13,,50.0891364903,49.6378830084,18198.0055614973,,,,,,,,,
c5,"Cabrera, Álex",25,R,1997,None-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5,"Cabrera, Álex",26,R,1998,MCT-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5,"Cabrera, Álex",28,R,2000,ARI-min,,76,329,295,74,104,24,3,39,94,168,30,6,72,3,2,0.6,0.353,0.419,0.851,1.27,0,0,4,251,10,,103.4892307692,102.6147692308,32543.2847416413,,,,,,,,,
c5,"Cabrera, Álex",28,R,2000,ARI,1B,31,87,80,10,21,2,1,5,14,24,4,0,21,0,0,,0.263,0.299,0.5,0.799,0,2,1,40,3,94,11.9047619048,11.9047619048,949.911954023,2,0.1,4,0.4,0.505,0.501,0,0.2,1
c5,"Cabrera, Álex",29,R,2001,None-min,,139,605,514,96,145,23,0,49,124,220,84,10,150,3,4,0.429,0.282,0.385,0.613,0.998,0,3,4,315,7,,120.627090301,119.1408862876,74432.1651570248,,,,,,,,,
c5,"Cabrera, Álex",30,R,2002,None-min,,128,559,447,105,150,23,0,55,115,220,100,29,117,4,1,0.8,0.336,0.467,0.756,1.223,0,1,11,338,2,,154.478976234,154.8625228519,92704.5646511628,,,,,,,,,
c5,"Cabrera, Álex",31,R,2003,None-min,,124,533,457,85,148,24,0,50,112,197,68,15,106,2,3,0.4,0.324,0.418,0.705,1.123,0,1,7,322,14,,132.48,131.0862857143,69545.6029268293,,,,,,,,,
c5,"Cabrera, Álex",32,R,2004,None-min,,64,290,250,47,70,14,1,25,62,109,34,4,71,1,2,0.333,0.28,0.369,0.644,1.013,0,3,3,161,0,,58.9577464789,58.0214788732,17805.9071724138,,,,,,,,,
c5,"Cabrera, Álex",33,R,2005,None-min,,127,528,444,78,133,28,0,36,92,170,71,15,117,1,0,1,0.3,0.407,0.606,1.013,0,2,11,269,11,,106.5553398058,106.7732038835,58429.6829545455,,,,,,,,,
c5,"Cabrera, Álex",34,R,2006,None-min,,126,540,466,74,147,21,1,31,100,174,68,7,115,0,2,0,0.315,0.404,0.564,0.968,0,3,3,263,12,,105.8895131086,104.904494382,57046.5628888889,,,,,,,,,
c5,"Cabrera, Álex",35,R,2007,None-min,,119,501,441,51,130,15,0,27,81,132,53,3,109,0,2,0,0.295,0.377,0.512,0.89,0,1,6,226,8,,83.7206477733,82.8056680162,43060.2410379241,,,,,,,,,
c5,"Cabrera, Álex",36,R,2008,None-min,,138,576,504,88,159,28,2,36,104,192,62,5,110,2,2,0.5,0.315,0.394,0.593,0.987,0,4,6,299,17,,116.7473498233,116.1164310954,65599.0454166667,,,,,,,,,
c5,"Cabrera, Álex",37,R,2009,None-min,,65,275,239,37,75,10,0,13,39,76,33,0,53,0,0,,0.314,0.4,0.519,0.919,0,1,2,124,10,,49.2352941176,49.2352941176,13310.0018909091,,,,,,,,,
c5,"Cabrera, Álex",38,R,2010,None-min,,112,481,408,66,135,21,2,24,82,148,69,4,91,1,0,1,0.331,0.428,0.569,0.997,0,2,2,232,14,,99.2201257862,99.4553459119,47888.6432432432,,,,,,,,,
c5,"Cabrera, Álex",39,R,2011,None-min,,89,340,311,25,70,13,0,10,35,60,25,3,94,0,0,,0.225,0.285,0.363,0.649,0,2,2,113,11,,31.9494047619,31.9494047619,10254.6430588235,,,,,,,,,
c5,"Cabrera, Álex",40,R,2012,None-min,,8,29,29,1,6,1,0,1,3,4,0,0,10,0,0,,0.207,0.207,0.345,0.552,0,0,0,10,0,,2.0689655172,2.0689655172,60,,,,,,,,,
