PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
i4,"Igawa, Kei",33,L,2013,None-min,9,9,3,3,0.5,0,0,48.2,48,15,14,15,0,41,2.59,0,0,2,2,0,2,2.73,8.9,7.6,2.8,0.4,12.14,,,,,,,
i4,"Igawa, Kei",34,L,2014,None-min,8,8,2,2,0.5,0,0,33,37,17,14,12,0,28,3.82,0,0,4,0,0,0,2.33,10.1,7.6,3.3,1.1,13.36,,,,,,,
i6,"Iglesias, Raisel",20,R,2010,IDJ-min,28,0,3,2,0.6,0,6,64,58,37,30,31,3,42,4.22,,6,5,4,0,6,1.35,8.2,5.9,4.4,0.7,13.08,,,,,,,
i6,"Iglesias, Raisel",21,R,2011,IDJ-min,30,3,1,1,0.5,0,2,76.2,72,33,28,54,5,53,3.29,,2,3,6,0,6,0.98,8.5,6.2,6.3,0.4,15.59,,,,,,,
i6,"Iglesias, Raisel",22,R,2012,IDJ-min,30,2,4,9,0.308,0,12,82.2,72,32,28,30,5,74,3.05,,12,3,4,1,2,2.47,7.8,8.1,3.3,0.3,11.61,,,,,,,
i6,"Iglesias, Raisel",24,R,2014,SPS-min,7,0,0,0,,0,0,7,1,0,0,3,0,7,0,0,0,0,0,1,1,2.33,1.3,9,3.9,0,5.14,,,,,,,
i6,"Iglesias, Raisel",25,R,2015,CIN-min,1,1,0,0,,0,0,5,3,1,1,1,0,3,1.8,0,0,0,0,0,0,3,5.4,5.4,1.8,0,7.2,,,,,,,
i6,"Iglesias, Raisel",25,R,2015,CIN,1,1,0,0,,0,0,5,5,3,3,2,0,4,5.4,0,0,0,0,0,0,2,9,7.2,3.6,0,12.6,-1,-0.1,0,-0.1,-1,0.396,0.499
i7,"Ignasiak, Gary",18,L,1968,DET-min,14,8,3,3,0.5,2,,56,54,37,25,41,0,40,4.02,,,2,2,1,3,0.98,8.7,6.4,6.6,0.3,15.59,,,,,,,
i7,"Ignasiak, Gary",19,L,1969,DET-min,14,8,1,4,0.2,1,0,44,34,37,34,66,0,24,6.95,,0,0,3,0,5,0.36,7,4.9,13.5,0,21.07,,,,,,,
i7,"Ignasiak, Gary",20,L,1970,DET-min,22,20,6,6,0.5,3,0,105,89,58,46,85,0,74,3.94,,0,1,6,3,12,0.87,7.6,6.3,7.3,0.1,15.43,,,,,,,
i7,"Ignasiak, Gary",21,L,1971,DET-min,22,20,6,9,0.4,5,1,126,102,75,62,114,3,121,4.43,,1,2,2,2,26,1.06,7.3,8.6,8.1,0.1,15.57,,,,,,,
i7,"Ignasiak, Gary",22,L,1972,DET-min,26,14,4,10,0.286,1,0,92,75,81,57,87,3,99,5.58,,0,8,3,4,14,1.14,7.3,9.7,8.5,0.8,16.14,,,,,,,
i7,"Ignasiak, Gary",23,L,1973,DET-min,28,10,5,8,0.385,5,2,103,77,60,42,72,2,88,3.67,,2,8,5,2,8,1.22,6.7,7.7,6.3,0.7,13.46,,,,,,,
