PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
t53,"Tate, Stu",24,R,1986,SFG-min,36,2,5,1,0.833,0,8,63.2,56,33,24,41,1,57,3.39,25,8,2,1,0,5,1.39,7.9,8.1,5.8,0.3,13.96,,,,,,,
t53,"Tate, Stu",25,R,1987,SFG-min,34,8,5,5,0.5,0,3,83,75,41,35,57,4,75,3.8,12,3,2,1,1,7,1.32,8.1,8.1,6.2,0.2,14.42,,,,,,,
t53,"Tate, Stu",26,R,1988,SFG-min,51,4,5,6,0.455,0,9,87.1,77,49,40,48,3,90,4.12,26,9,9,0,3,5,1.88,7.9,9.3,4.9,0.9,12.92,,,,,,,
t53,"Tate, Stu",27,R,1989,SFG-min,54,0,3,7,0.3,0,16,66.1,64,31,26,37,5,77,3.53,43,16,5,4,2,7,2.08,8.7,10.4,5,0.7,14.3,,,,,,,
t53,"Tate, Stu",27,R,1989,SFG,2,0,0,0,,0,0,2.2,3,3,1,0,0,4,3.38,0,0,0,0,0,1,,10.1,13.5,0,0,12.27,-2,-0.2,0.1,-0.1,-2,0.394,0.499
t53,"Tate, Stu",29,R,1991,SFG-min,8,0,0,0,,0,0,18,20,10,9,11,0,6,4.5,3,0,2,0,0,1,0.55,10,3,5.5,1,15.5,,,,,,,
t54,"Tateyama, Yoshinori",23,R,1999,None-min,22,16,6,5,0.545,1,0,106,101,43,34,29,0,62,2.89,2,0,11,1,0,0,2.14,8.6,5.3,2.5,0.9,11.12,,,,,,,
t54,"Tateyama, Yoshinori",24,R,2000,None-min,28,13,6,8,0.429,2,0,89.1,106,57,55,29,0,55,5.54,4,0,15,2,0,1,1.9,10.7,5.5,2.9,1.5,13.84,,,,,,,
t54,"Tateyama, Yoshinori",25,R,2001,None-min,10,1,1,0,1,0,0,14.1,22,17,17,9,0,9,10.67,1,0,5,2,0,0,1,13.8,5.7,5.7,3.1,21.06,,,,,,,
t54,"Tateyama, Yoshinori",26,R,2002,None-min,45,0,3,2,0.6,0,4,59,40,16,15,13,2,41,2.29,18,4,7,4,0,1,3.15,6.1,6.3,2,1.1,8.69,,,,,,,
t54,"Tateyama, Yoshinori",27,R,2003,None-min,32,0,2,1,0.667,0,15,37.1,24,9,9,4,1,31,2.17,27,15,5,0,0,2,7.75,5.8,7.5,1,1.2,6.79,,,,,,,
t54,"Tateyama, Yoshinori",28,R,2004,None-min,41,0,1,3,0.25,0,0,46.1,39,17,12,7,1,39,2.33,10,0,4,2,0,1,5.57,7.6,7.6,1.4,0.8,9.37,,,,,,,
t54,"Tateyama, Yoshinori",29,R,2005,None-min,45,0,4,6,0.4,0,2,51.1,50,22,21,8,1,35,3.68,19,2,10,2,0,1,4.38,8.8,6.1,1.4,1.8,10.57,,,,,,,
t54,"Tateyama, Yoshinori",30,R,2006,None-min,46,0,3,3,0.5,0,0,47,42,18,16,10,0,30,3.06,12,0,6,2,1,1,3,8,5.7,1.9,1.1,10.34,,,,,,,
t54,"Tateyama, Yoshinori",31,R,2007,None-min,7,7,2,4,0.333,1,0,41,33,20,19,9,1,31,4.17,,0,7,5,0,0,3.44,7.2,6.8,2,1.5,10.32,,,,,,,
t54,"Tateyama, Yoshinori",32,R,2008,None-min,58,0,1,2,0.333,0,2,67.1,61,23,23,12,3,53,3.07,,2,3,4,0,1,4.42,8.2,7.1,1.6,0.4,10.33,,,,,,,
t54,"Tateyama, Yoshinori",33,R,2009,None-min,46,0,5,7,0.417,0,0,47.2,53,24,20,15,2,43,3.78,,0,3,1,0,1,2.87,10,8.1,2.8,0.6,13.16,,,,,,,
t54,"Tateyama, Yoshinori",34,R,2010,None-min,58,0,1,2,0.333,0,4,55,43,11,11,11,0,59,1.8,13,4,3,2,0,0,5.36,7,9.7,1.8,0.5,9.16,,,,,,,
t54,"Tateyama, Yoshinori",35,R,2011,TEX-min,14,0,1,0,1,0,1,21,17,5,5,4,0,26,2.14,6,1,1,3,0,2,6.5,7.3,11.1,1.7,0.4,10.29,,,,,,,
t54,"Tateyama, Yoshinori",35,R,2011,TEX,39,0,2,0,1,0,1,44,37,23,22,11,4,43,4.5,8,1,8,2,0,1,3.91,7.6,8.8,2.3,1.6,10.23,-2,-0.2,-0.1,0.2,3,0.496,0.499
t54,"Tateyama, Yoshinori",36,R,2012,TEX-min,32,0,4,0,1,0,6,39.2,29,8,5,7,1,45,1.13,19,6,2,1,0,0,6.43,6.6,10.2,1.6,0.5,8.49,,,,,,,
t54,"Tateyama, Yoshinori",36,R,2012,TEX,14,0,1,0,1,0,0,17,18,19,17,6,1,18,9,5,0,4,0,0,0,3,9.5,9.5,3.2,2.1,12.71,-10,-1,0.3,-0.6,-9,0.426,0.494
t54,"Tateyama, Yoshinori",37,R,2013,NYY-TEX-min,44,1,2,3,0.4,0,2,76.1,74,25,24,14,2,86,2.83,14,2,7,4,0,0,6.14,8.7,10.1,1.7,0.8,10.88,,,,,,,
t54,"Tateyama, Yoshinori",38,R,2014,None-min,8,0,0,0,,0,0,7.1,9,3,3,1,0,3,3.68,4,0,0,1,0,0,3,11,3.7,1.2,0,13.94,,,,,,,
t56,"Tatís, Ramón",19,L,1992,NYM-min,11,5,1,3,0.25,0,0,36,56,40,34,15,0,25,8.5,0,0,2,4,1,7,1.67,14,6.2,3.8,0.5,18.75,,,,,,,
t56,"Tatís, Ramón",20,L,1993,NYM-min,13,3,0,2,0,0,1,42.2,51,42,29,23,0,25,6.12,5,1,1,5,0,4,1.09,10.8,5.3,4.9,0.2,16.85,,,,,,,
