PID,NAME,AGE,B,YR,TM,POS,G,PA,AB,R,H,2B,3B,HR,RBI,RP,TBB,IBB,SO,SB,CS,SBP,AVG,OBP,SLG,OPS,SH,SF,HBP,TB,GDP,OPS+,RCbasic,RCsb,RCtech,RAA,WAA,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR
b16,"Badgro, Red",29,L,1932,SLB-min,,103,394,394,,111,20,5,1,,,,,,,,,0.282,0.282,0.365,0.647,,,,144,,,,,,,,,,,,,,
b16,"Badgro, Red",30,L,1933,SLE-min,,33,76,76,,21,3,0,1,,,,,,,,,0.276,0.276,0.355,0.632,,,,27,,,,,,,,,,,,,,
b19,"Baerga, Carlos",17,B,1986,SDP-min,,111,416,378,57,102,14,4,7,41,98,26,1,60,6,1,0.857,0.27,0.321,0.384,0.705,2,5,5,145,,,45.9405940594,46.6190594059,,,,,,,,,,
b19,"Baerga, Carlos",18,B,1987,SDP-min,,134,573,515,83,157,23,9,7,50,133,38,7,107,26,21,0.553,0.305,0.365,0.425,0.79,6,2,12,219,,,77.2242314647,73.4072332731,,,,,,,,,,
b19,"Baerga, Carlos",19,B,1988,SDP-min,,122,487,444,67,121,28,1,12,65,132,31,2,83,4,4,0.5,0.273,0.331,0.421,0.752,0,3,9,187,8,,59.84,58.9507368421,29335.1274743326,,,,,,,,,
b19,"Baerga, Carlos",20,B,1989,SDP-min,,132,562,520,63,143,28,2,10,74,137,30,5,98,6,6,0.5,0.275,0.319,0.394,0.713,0,6,6,205,,,64.4818181818,63.2474545455,,,,,,,,,,
b19,"Baerga, Carlos",21,B,1990,CLE-min,,12,55,50,11,19,2,1,1,11,22,5,2,4,1,0,1,0.38,0.436,0.52,0.956,0,0,0,26,,,11.3454545455,11.5854545455,,,,,,,,,,
b19,"Baerga, Carlos",21,B,1990,CLE,3B,108,338,312,46,81,17,2,7,47,93,16,2,57,0,2,0,0.26,0.3,0.394,0.694,1,5,4,123,4,94,36.375,35.625,12129.6092307692,-2,-0.2,10,0.9,0.498,0.499,1.2,0.2,12
b19,"Baerga, Carlos",22,B,1991,CLE,3B,158,654,593,80,171,28,2,11,69,149,48,5,74,3,2,0.6,0.288,0.346,0.398,0.744,4,3,6,236,12,105,80.6302652106,80.4524960998,52484.1479510703,8,1,32,3.2,0.506,0.505,3.4,0.2,34
b19,"Baerga, Carlos",23,B,1992,CLE,2B,161,716,657,92,205,32,1,20,105,197,35,10,76,10,2,0.833,0.312,0.354,0.455,0.809,2,9,13,299,15,128,103.6994219653,104.7268786127,72895.6952513966,35,3.8,61,6.3,0.523,0.523,5.7,1.1,55
b19,"Baerga, Carlos",24,B,1993,CLE,2B,154,680,624,105,200,28,6,21,114,219,34,7,68,15,4,0.789,0.321,0.355,0.486,0.84,3,13,6,303,17,124,107.7537993921,108.7955927052,68236.0437058823,28,2.8,53,5.1,0.518,0.517,5.1,0.4,51
b19,"Baerga, Carlos",25,B,1994,CLE,2B,103,469,442,81,139,32,2,19,80,161,10,1,45,8,2,0.8,0.314,0.333,0.525,0.858,3,8,6,232,10,119,76.4778761062,76.882300885,33733.7210660981,12,1.1,28,2.7,0.51,0.507,3.1,-0.2,33
b19,"Baerga, Carlos",26,B,1995,CLE,2B,135,600,557,87,175,28,2,15,90,177,35,6,31,11,2,0.846,0.314,0.355,0.452,0.807,0,5,3,252,15,108,89.3918918919,90.6662162162,51022.7338666667,6,0.6,28,2.6,0.504,0.503,3.5,-0.5,36
b19,"Baerga, Carlos",27,B,1996,NYM,2B,126,544,507,59,129,28,0,12,66,125,21,0,27,1,1,0.5,0.254,0.293,0.381,0.674,2,5,9,193,23,72,54.8295454545,54.6192234848,27108.0076470588,-24,-2,-10,-0.7,0.474,0.487,0.4,-1,3
b19,"Baerga, Carlos",28,B,1997,NYM,2B,133,498,467,53,131,25,1,9,52,105,20,1,54,2,6,0.25,0.281,0.311,0.396,0.707,3,5,3,185,13,87,57.3613963039,55.409650924,25747.2104417671,-3,-0.4,13,1.1,0.498,0.498,0.8,0.5,10
b19,"Baerga, Carlos",29,B,1998,NYM,2B,147,551,511,46,136,27,1,7,53,99,24,6,55,0,1,0,0.266,0.303,0.364,0.667,3,7,6,186,21,76,55.6261682243,55.2785046729,27682.5694373866,-16,-1.8,1,-0.2,0.489,0.49,0,0.2,2
b19,"Baerga, Carlos",30,B,1999,CIN-SDP-min,,73,337,312,47,90,17,0,5,36,83,19,3,23,2,1,0.667,0.288,0.331,0.391,0.722,2,2,2,122,13,,40.1752265861,40.1655589124,12287.9692581602,,,,,,,,,
b19,"Baerga, Carlos",30,B,1999,CLE,3B,55,152,137,10,33,1,0,3,10,20,10,1,24,2,1,0.667,0.241,0.3,0.314,0.614,2,1,2,43,5,59,12.5782312925,12.6,1788.5571052632,-7,-0.7,-4,-0.4,0.477,0.496,0,-0.3,-1
b19,"Baerga, Carlos",32,B,2001,None-min,,92,361,323,56,97,12,5,13,61,117,25,5,36,3,0,1,0.3,0.363,0.489,0.852,0,4,9,158,16,,55.3908045977,55.9692528736,19037.1100831025,,,,,,,,,
b19,"Baerga, Carlos",33,B,2002,BOS,DH,73,194,182,17,52,11,0,2,19,36,7,1,20,6,0,1,0.286,0.316,0.379,0.695,1,2,2,69,6,82,21.5396825397,22.5698412698,3909.4241237113,-8,-0.7,0,-0.1,0.49,0.495,-0.1,-0.2,-1
b19,"Baerga, Carlos",34,B,2003,ARI,1B,105,231,207,31,71,13,0,4,39,70,18,1,20,1,1,0.5,0.343,0.396,0.464,0.859,1,3,2,96,6,117,37.9733333333,37.7617777778,8478.9712554113,3,0.2,10,0.9,0.503,0.502,1,-0.2,11
b19,"Baerga, Carlos",35,B,2004,ARI-min,,1,4,4,1,1,1,0,0,0,1,0,0,0,0,0,,0.25,0.25,0.5,0.75,0,0,0,2,0,,0.5,0.5,2,,,,,,,,,
b19,"Baerga, Carlos",35,B,2004,ARI,1B,79,94,85,6,20,2,0,2,11,17,6,0,12,0,0,,0.235,0.309,0.329,0.638,0,0,3,28,7,62,8,8,667.48,-6,-0.6,-3,-0.3,0.492,0.496,-0.4,0,-4
b19,"Baerga, Carlos",36,B,2005,ARE-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b19,"Baerga, Carlos",36,B,2005,WSN,3B,93,174,158,18,40,7,0,2,19,37,7,0,17,0,0,,0.253,0.318,0.335,0.653,1,0,8,53,4,76,15.096969697,15.096969697,2901.9029885058,-10,-1,-4,-0.5,0.489,0.494,0,-0.6,1
b22,"Báez, Javier",18,R,2011,CHC-min,,5,18,18,2,5,2,0,0,1,3,0,0,4,2,0,1,0.278,0.278,0.389,0.667,0,0,0,7,0,,1.9444444444,2.25,35.0577777778,,,,,,,,,
b22,"Báez, Javier",19,R,2012,CHC-min,,94,381,350,59,98,15,6,20,62,121,16,1,83,27,5,0.844,0.28,0.331,0.529,0.859,0,3,12,185,5,,57.6229508197,59.5181693989,22274.3609448819,,,,,,,,,
b22,"Báez, Javier",20,R,2013,CHC-min,,130,577,517,98,146,34,4,37,111,209,40,2,147,20,4,0.833,0.282,0.341,0.578,0.92,0,9,11,299,11,,99.8456014363,101.2926391382,56736.706135182,,,,,,,,,
b22,"Báez, Javier",21,R,2014,CHC-min,,104,434,388,64,101,24,2,23,80,144,34,3,130,16,8,0.667,0.26,0.323,0.51,0.833,0,7,5,198,14,,63.3412322275,62.2360189573,24468.5075576037,,,,,,,,,
b22,"Báez, Javier",21,R,2014,CHC,SS,52,229,213,25,36,6,0,9,20,45,15,0,95,5,1,0.833,0.169,0.227,0.324,0.551,0,0,1,69,5,52,15.4342105263,15.7346491228,3365.3713537118,-14,-1.7,-7,-1,0.468,0.49,-0.6,-0.3,-3
