PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
w6,"Waddell, Tom",23,R,1982,ATL-min,46,0,5,3,0.625,0,11,83.2,53,25,17,32,6,115,1.83,29,11,8,1,0,3,3.59,5.7,12.4,3.4,0.9,9.3,,,,,,,
w6,"Waddell, Tom",24,R,1983,ATL-min,42,0,13,2,0.867,0,10,69,58,23,19,19,1,69,2.48,36,10,7,1,0,2,3.63,7.6,9,2.5,0.9,10.17,,,,,,,
w6,"Waddell, Tom",25,R,1984,CLE,58,0,7,4,0.636,0,6,97,68,35,33,37,4,59,3.06,26,6,12,1,0,0,1.59,6.3,5.5,3.4,1.1,9.84,12,1.3,0.3,2.5,21,0.522,0.508
w6,"Waddell, Tom",26,R,1985,CLE,49,9,8,6,0.571,1,9,112.2,104,61,61,39,8,53,4.87,28,9,20,1,0,1,1.36,8.3,4.2,3.1,1.6,11.55,-1,-0.1,-0.2,0.8,10,0.498,0.499
w6,"Waddell, Tom",27,R,1986,CLE-min,3,2,0,0,,0,0,8,12,6,6,3,0,4,6.75,0,0,0,0,0,1,1.33,13.5,4.5,3.4,0,16.88,,,,,,,
w6,"Waddell, Tom",28,R,1987,CLE-min,28,5,5,3,0.625,1,0,78.2,74,45,45,39,6,41,5.15,8,0,11,2,2,1,1.05,8.5,4.7,4.5,1.3,13.24,,,,,,,
w6,"Waddell, Tom",28,R,1987,CLE,6,0,0,1,0,0,0,5.2,7,10,9,7,0,6,14.29,2,0,1,1,0,1,0.86,11.1,9.5,11.1,1.6,25.96,-7,-0.6,-0.1,-0.6,-6,0.398,0.496
w6,"Waddell, Tom",29,R,1988,MON-min,35,1,3,2,0.6,0,4,64,47,27,21,25,0,38,2.95,12,4,8,3,0,3,1.52,6.6,5.3,3.5,1.1,10.55,,,,,,,
w6,"Waddell, Tom",30,R,1989,MON-MIL-min,13,0,3,1,0.75,0,0,15,22,14,7,13,2,5,4.2,9,0,1,1,0,3,0.38,13.2,3,7.8,0.6,21.6,,,,,,,
w8,"Wade, Ben",17,R,1940,BRO-min,5,,2,1,0.667,,,29,20,8,7,6,,,2.17,,,,,,,,6.2,,1.9,,,,,,,,,
w8,"Wade, Ben",18,R,1941,CIN-min,32,9,4,5,0.444,5,,127,104,51,40,84,,40,2.83,14,,,5,0,3,0.48,7.4,2.8,6,,13.68,,,,,,,
w8,"Wade, Ben",19,R,1942,CIN-min,25,12,2,11,0.154,3,,86,82,65,56,67,,53,5.86,,,,1,0,1,0.79,8.6,5.5,7,,15.7,,,,,,,
w8,"Wade, Ben",23,R,1946,PIT-min,32,8,16,11,0.593,,,207,167,91,77,82,,,3.35,,,,,,,,7.3,,3.6,,,,,,,,,
w8,"Wade, Ben",24,R,1947,CHC-min,36,,17,11,0.607,,,239,306,130,115,73,,,4.33,,,,,,,,11.5,,2.7,,,,,,,,,
w8,"Wade, Ben",25,R,1948,CHC-min,30,,14,10,0.583,,,194,238,117,106,75,,,4.92,,,,,,,,11,,3.5,,,,,,,,,
w8,"Wade, Ben",25,R,1948,CHC,2,0,0,1,0,0,0,5,4,4,4,4,,1,7.2,0,0,0,0,0,0,0.25,7.2,1.8,7.2,0,14.4,-2,-0.2,0,-0.1,-1,0.413,0.499
w8,"Wade, Ben",26,R,1949,CHC-min,41,0,18,8,0.692,0,,222,261,111,100,65,,5,4.05,,,,0,0,0,0.08,10.6,0.2,2.6,,13.22,,,,,,,
w8,"Wade, Ben",27,R,1950,BRO-min,40,36,14,13,0.519,13,,248,222,118,101,83,,156,3.67,,,,6,5,4,1.88,8.1,5.7,3,,11.29,,,,,,,
w8,"Wade, Ben",28,R,1951,HOL-min,30,23,16,6,0.727,15,,200,186,67,58,76,,134,2.61,,,,4,0,2,1.76,8.4,6,3.4,,11.97,,,,,,,
w8,"Wade, Ben",29,R,1952,BRO,37,24,11,9,0.55,5,3,180,166,81,72,94,,118,3.6,8,3,19,2,1,2,1.26,8.3,5.9,4.7,1,13.1,-2,-0.3,-0.1,1.5,15,0.493,0.498
w8,"Wade, Ben",30,R,1953,BRO,32,0,7,5,0.583,0,3,90.1,79,40,38,33,,65,3.79,15,3,15,4,0,1,1.97,7.9,6.5,3.3,1.5,11.59,3,0.3,-0.1,1.2,13,0.511,0.502
w8,"Wade, Ben",31,R,1954,STL,36,0,1,1,0.5,0,3,68,89,61,55,36,,44,7.28,14,3,12,2,0,1,1.22,11.8,5.8,4.8,1.6,16.81,-16,-1.5,-0.1,-1.2,-12,0.429,0.49
w8,"Wade, Ben",32,R,1955,PIT-min,24,19,7,8,0.467,5,,122.2,129,51,45,44,,72,3.3,,,11,1,0,5,1.64,9.5,5.3,3.2,0.8,12.82,,,,,,,
w8,"Wade, Ben",32,R,1955,PIT,11,1,0,1,0,0,1,28,26,12,10,14,4,7,3.21,7,1,3,1,0,0,0.5,8.4,2.3,4.5,1,13.18,4,0.5,0,0.8,7,0.542,0.503
w8,"Wade, Ben",33,R,1956,PIT-min,37,28,13,18,0.419,13,,184.1,188,103,83,56,,106,4.05,,,23,4,0,4,1.89,9.2,5.2,2.7,1.1,12.12,,,,,,,
w8,"Wade, Ben",34,R,1957,PIT-min,39,20,9,10,0.474,5,,163.2,163,75,60,54,,99,3.3,,,14,2,0,3,1.83,9,5.4,3,0.8,12.08,,,,,,,
w8,"Wade, Ben",35,R,1958,PIT-BAL-min,26,2,2,4,0.333,0,,49,64,30,29,11,,24,5.33,,,6,1,0,1,2.18,11.8,4.4,2,1.1,13.96,,,,,,,
w8,"Wade, Ben",36,R,1959,LAD-min,24,5,5,4,0.556,0,,64,59,37,32,24,,33,4.5,,,9,4,0,2,1.38,8.3,4.6,3.4,1.3,12.23,,,,,,,
w8,"Wade, Ben",37,R,1960,CHW-min,48,5,8,3,0.727,2,,115,114,59,54,45,,91,4.23,,,17,3,0,2,2.02,8.9,7.1,3.5,1.3,12.68,,,,,,,
w8,"Wade, Ben",38,R,1961,CHW-min,8,0,1,0,1,,,13,18,10,8,2,,,5.54,,,1,,0,,,12.5,,1.4,0.7,,,,,,,,
w9,"Wade, Cory",21,R,2004,LAD-min,19,2,3,3,0.5,0,1,46.2,52,21,19,5,1,45,3.66,8,1,2,4,0,1,9,10,8.7,1,0.4,11.88,,,,,,,
w9,"Wade, Cory",22,R,2005,LAD-min,28,11,2,5,0.286,1,2,92.1,110,61,44,29,1,74,4.29,8,2,14,6,0,4,2.55,10.7,7.2,2.8,1.4,14.17,,,,,,,
w9,"Wade, Cory",23,R,2006,LAD-min,30,21,8,9,0.471,1,2,133.2,153,96,88,24,2,126,5.93,5,2,18,14,0,5,5.25,10.3,8.5,1.6,1.2,12.91,,,,,,,
w9,"Wade, Cory",24,R,2007,LAD-min,48,2,7,1,0.875,0,6,109.1,81,26,25,29,3,110,2.06,12,6,10,7,0,4,3.79,6.7,9.1,2.4,0.8,9.65,,,,,,,
w9,"Wade, Cory",25,R,2008,LAD-min,7,1,0,0,,0,1,15.2,15,7,7,1,0,13,4.02,2,1,3,2,0,1,13,8.6,7.5,0.6,1.7,10.66,,,,,,,
w9,"Wade, Cory",25,R,2008,LAD,55,0,2,1,0.667,0,0,71.1,51,22,18,15,3,51,2.27,21,0,7,4,0,2,3.4,6.4,6.4,1.9,0.9,8.86,12,1.2,-0.2,1.6,18,0.522,0.507
w9,"Wade, Cory",26,R,2009,LAD-min,19,1,1,1,0.5,0,1,23.2,20,17,17,9,1,20,6.46,5,1,5,1,0,0,2.22,7.6,7.6,3.4,1.9,11.64,,,,,,,
w9,"Wade, Cory",26,R,2009,LAD,27,0,2,3,0.4,0,0,27.2,28,17,17,10,3,18,5.53,2,0,3,1,0,4,1.8,9.1,5.9,3.3,1,12.9,-5,-0.5,-0.2,-0.5,-3,0.481,0.497
w9,"Wade, Cory",27,R,2010,LAD-min,25,4,3,1,0.75,0,2,33.1,42,20,20,4,0,24,5.4,9,2,4,4,0,0,6,11.3,6.5,1.1,1.1,13.6,,,,,,,
w9,"Wade, Cory",28,R,2011,NYY-TBR-min,22,0,3,1,0.75,0,0,38.1,36,5,5,6,0,35,1.17,4,0,4,1,0,0,5.83,8.5,8.2,1.4,0.9,10.16,,,,,,,
w9,"Wade, Cory",28,R,2011,NYY,40,0,6,1,0.857,0,0,39.2,33,10,9,8,0,30,2.04,8,0,5,0,0,1,3.75,7.5,6.8,1.8,1.1,9.41,10,1,0.1,1.5,14,0.526,0.506
w9,"Wade, Cory",29,R,2012,NYY-min,17,0,2,0,1,0,5,31.2,22,12,8,9,0,20,2.27,8,5,3,1,0,2,2.22,6.3,5.7,2.6,0.9,9.23,,,,,,,
w9,"Wade, Cory",29,R,2012,NYY,39,0,1,1,0.5,0,0,39,46,29,28,8,1,38,6.46,7,0,8,1,0,0,4.75,10.6,8.8,1.8,1.8,12.69,-10,-1.1,-0.1,-0.8,-6,0.472,0.493
w9,"Wade, Cory",30,R,2013,TBR-NYM-CHC-min,42,5,4,4,0.5,0,2,67.2,72,30,29,21,1,51,3.86,15,2,7,4,0,4,2.43,9.6,6.8,2.8,0.9,12.99,,,,,,,
w9,"Wade, Cory",31,R,2014,KCR-min,26,11,4,6,0.4,2,0,85,114,56,53,15,1,47,5.61,6,0,12,6,0,1,3.13,12.1,5,1.6,1.3,14.29,,,,,,,
w12,"Wade, Jake",19,L,1931,None-min,27,,5,3,0.625,,,124,127,81,51,80,,,3.7,,,,,,,,9.2,,5.8,,,,,,,,,
w12,"Wade, Jake",20,L,1932,DET-min,33,,10,18,0.357,,,221,212,132,95,135,,,3.87,,,,,,,,8.6,,5.5,,,,,,,,,
w12,"Wade, Jake",21,L,1933,DET-min,40,,10,14,0.417,,,234,264,164,139,124,,,5.35,,,,,,,,10.2,,4.8,,,,,,,,,
w12,"Wade, Jake",22,L,1934,DET-min,35,,14,11,0.56,,,210,170,90,63,111,,,2.7,,,,,,,,7.3,,4.8,,,,,,,,,
w12,"Wade, Jake",23,L,1935,DET-min,40,,17,15,0.531,,,263,235,131,116,166,,,3.97,,,,,,,,8,,5.7,,,,,,,,,
w12,"Wade, Jake",24,L,1936,MTL-min,24,11,6,8,0.429,,,94,97,57,51,45,,,4.88,,,,,,,,9.3,,4.3,,,,,,,,,
w12,"Wade, Jake",24,L,1936,DET,13,11,4,5,0.444,4,0,78.1,93,60,46,52,,30,5.29,2,0,7,1,0,4,0.58,10.7,3.4,6,0.8,16.82,-10,-0.8,0,-0.1,1,0.438,0.495
w12,"Wade, Jake",25,L,1937,DET,33,25,7,10,0.412,7,0,165.1,160,106,99,107,,69,5.39,4,0,14,3,0,5,0.64,8.7,3.8,5.8,0.8,14.72,-7,-0.6,-0.1,0.9,13,0.481,0.496
w12,"Wade, Jake",26,L,1938,DET,27,2,3,2,0.6,0,0,70,73,56,51,48,,23,6.56,11,0,9,0,0,1,0.48,9.4,3,6.2,1.2,15.56,-10,-0.9,0,-0.2,-1,0.468,0.495
w12,"Wade, Jake",27,L,1939,SLB,24,8,1,6,0.143,2,0,64,94,59,53,56,,30,7.45,8,0,2,0,0,2,0.54,13.2,4.2,7.9,0.3,21.09,-6,-0.5,0,-0.1,-1,0.443,0.496
w12,"Wade, Jake",28,L,1940,SLB-min,22,,2,2,0.5,,,34,50,,27,30,,,7.15,,,,,,,,13.2,,7.9,,,,,,,,,
w12,"Wade, Jake",29,L,1941,CIN-min,29,,12,10,0.545,0,,186,181,86,57,59,,3,2.76,,,,0,0,1,0.05,8.8,0.1,2.9,,11.61,,,,,,,
w12,"Wade, Jake",30,L,1942,CHW,15,10,5,5,0.5,3,0,85.2,84,45,39,56,,32,4.1,3,0,2,0,0,4,0.57,8.8,3.4,5.9,0.2,14.79,-5,-0.6,-0.1,0.1,1,0.462,0.496
w12,"Wade, Jake",31,L,1943,CHW,21,9,3,7,0.3,3,0,83.2,66,34,28,54,,41,3.01,11,0,3,4,0,0,0.76,7.1,4.4,5.8,0.3,13.41,1,0.1,-0.1,0.7,7,0.505,0.501
