PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
p18,"Padilla, Juan",21,R,1998,MIN-min,17,0,1,1,0.5,0,10,25.2,19,4,4,1,0,27,1.4,14,10,1,2,0,1,27,6.7,9.5,0.4,0.4,7.86,,,,,,,
p18,"Padilla, Juan",22,R,1999,MIN-min,45,0,3,5,0.375,0,2,67.2,81,37,31,30,4,56,4.12,18,2,4,2,1,9,1.87,10.8,7.4,4,0.5,15.13,,,,,,,
p18,"Padilla, Juan",23,R,2000,MIN-min,55,0,2,3,0.4,0,16,66.2,59,22,21,20,2,64,2.84,33,16,1,3,0,1,3.2,8,8.6,2.7,0.1,11.15,,,,,,,
p18,"Padilla, Juan",24,R,2001,MIN-min,56,0,6,4,0.6,0,23,69.1,72,35,23,25,6,77,2.99,49,23,2,3,0,1,3.08,9.3,10,3.2,0.3,13.02,,,,,,,
p18,"Padilla, Juan",25,R,2002,MIN-min,54,0,3,5,0.375,0,29,65.1,69,30,24,18,6,52,3.31,48,29,2,4,0,2,2.89,9.5,7.2,2.5,0.3,12.58,,,,,,,
p18,"Padilla, Juan",26,R,2003,MIN-min,57,0,7,4,0.636,0,6,91,94,40,34,17,3,68,3.36,29,6,7,4,0,5,4,9.3,6.7,1.7,0.7,11.37,,,,,,,
p18,"Padilla, Juan",27,R,2004,NYY-min,48,0,2,1,0.667,0,3,62,53,24,17,9,2,56,2.47,12,3,2,3,1,4,6.22,7.7,8.1,1.3,0.3,9.44,,,,,,,
p18,"Padilla, Juan",27,R,2004,CIN,18,0,1,0,1,0,0,25.2,39,22,22,12,0,17,7.71,3,0,7,1,0,0,1.42,13.7,6,4.2,2.5,18.57,-6,-0.6,0.1,-0.4,-5,0.453,0.496
p18,"Padilla, Juan",28,R,2005,NYM-min,37,2,3,2,0.6,0,11,63.1,45,13,10,9,0,59,1.42,24,11,4,5,0,5,6.56,6.4,8.4,1.3,0.6,8.42,,,,,,,
p18,"Padilla, Juan",28,R,2005,NYM,24,0,3,1,0.75,0,1,36.1,24,7,6,13,2,17,1.49,5,1,0,2,0,0,1.31,5.9,4.2,3.2,0,9.72,9,1,0,1.4,13,0.542,0.506
p18,"Padilla, Juan",31,R,2008,NYM-min,55,2,6,4,0.6,0,3,58.2,86,43,40,20,2,43,6.14,20,3,7,1,0,3,2.15,13.2,6.6,3.1,1.1,16.55,,,,,,,
p18,"Padilla, Juan",32,R,2009,None-min,55,6,5,4,0.556,0,21,96,86,34,27,27,1,68,2.53,40,21,6,4,0,4,2.52,8.1,6.4,2.5,0.6,10.97,,,,,,,
p18,"Padilla, Juan",33,R,2010,None-min,38,7,5,4,0.556,0,17,79.1,66,25,20,19,0,43,2.27,26,17,4,3,0,0,2.26,7.5,4.9,2.2,0.5,10.01,,,,,,,
