PID,NAME,AGE,B,YR,TM,POS,G,PA,AB,R,H,2B,3B,HR,RBI,RP,TBB,IBB,SO,SB,CS,SBP,AVG,OBP,SLG,OPS,SH,SF,HBP,TB,GDP,OPS+,RCbasic,RCsb,RCtech,RAA,WAA,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR
e25,"Easterwood, Roy",31,R,1946,CHC-min,,77,241,241,,63,7,1,10,,,,,,,,,0.261,0.261,0.423,0.685,,,,102,,,,,,,,,,,,,,
e25,"Easterwood, Roy",32,R,1947,CHC-min,,87,234,234,,88,16,3,7,,,,,,,,,0.376,0.376,0.56,0.936,,,,131,,,,,,,,,,,,,,
e25,"Easterwood, Roy",33,R,1948,CHC-min,,85,275,275,,88,22,2,9,,,,,,,,,0.32,0.32,0.513,0.833,,,,141,,,,,,,,,,,,,,
e25,"Easterwood, Roy",34,R,1949,DAL-min,,68,192,192,,52,9,3,4,,,,,,,,,0.271,0.271,0.411,0.682,,,,79,,,,,,,,,,,,,,
e26,"Easton, Jack",22,U,1887,None-min,,29,102,102,12,24,3,0,0,,,,,,0,,,0.235,0.235,0.265,0.5,,,,27,,,,,,,,,,,,,,
e26,"Easton, Jack",23,U,1888,None-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e26,"Easton, Jack",24,U,1889,SPL-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e26,"Easton, Jack",24,U,1889,COL,P,4,8,7,0,0,0,0,0,0,0,0,,2,2,,,0,0.125,0,0.125,,,1,0,,-62,0,,,-1,-0.1,-1,-0.1,0.482,0.5,-0.1,0,-1
e26,"Easton, Jack",25,U,1890,COL,P,41,119,107,14,19,0,2,0,6,20,10,,,6,,,0.178,0.261,0.215,0.475,,,2,23,,43,5.7008547009,,,1,0.1,1,0.1,0.502,0.501,0.1,0,1
e26,"Easton, Jack",26,U,1891,COL,P,33,109,102,16,20,4,1,0,10,26,6,,15,6,,,0.196,0.248,0.255,0.503,,,1,26,,46,6.2592592593,,,1,0.1,1,0.1,0.5,0.5,0.1,0,1
e26,"Easton, Jack",27,U,1892,None-min,,2,6,6,0,1,0,0,0,,,,,,0,,,0.167,0.167,0.167,0.333,,,,1,,,,,,,,,,,,,,
e26,"Easton, Jack",27,U,1892,STL,P,5,17,17,1,3,1,0,0,2,3,0,,3,1,,,0.176,0.176,0.235,0.412,,,0,4,,22,0.7058823529,,,-1,-0.1,-1,-0.1,0.486,0.5,-0.1,0,-1
e26,"Easton, Jack",28,U,1893,CNG-min,,38,129,129,14,20,1,1,0,,,,,,,,,0.155,0.155,0.178,0.333,,,,23,,,,,,,,,,,,,,
e26,"Easton, Jack",29,U,1894,PIT,P,3,7,5,0,0,0,0,0,2,2,0,,0,0,,,0,0,0,0,2,,0,0,,-100,0,,,-2,-0.2,-2,-0.2,0.451,0.499,-0.2,0,-2
e26,"Easton, Jack",30,U,1895,OIL-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e26,"Easton, Jack",31,U,1896,None-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e26,"Easton, Jack",32,U,1897,WHE-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e27,"Easton, John",22,R,1955,PHI,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,0,0,0,0,0.5,0.5,0,0,0
e27,"Easton, John",24,R,1957,PHI-min,,14,14,14,,2,1,1,0,,,,,,,,,0.143,0.143,0.357,0.5,,,,5,,,,,,,,,,,,,,
e27,"Easton, John",25,R,1958,PHI-min,,118,473,473,,152,32,10,13,,,,,,,,,0.321,0.321,0.514,0.835,,,,243,,,,,,,,,,,,,,
e27,"Easton, John",26,R,1959,PHI-min,,84,295,268,37,81,12,6,2,46,83,17,1,43,5,,,0.302,0.352,0.414,0.766,2,3,5,111,,,38.1684210526,,,,,,,,,,,
e27,"Easton, John",26,R,1959,PHI,,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,0,-100,0,0,0,-1,-0.1,-1,-0.1,0.47,0.499,-0.1,0,-1
e30,"Eaton, Adam",21,L,2010,ARI-min,,68,282,226,48,87,14,4,7,37,85,35,4,44,20,8,0.714,0.385,0.5,0.575,1.075,0,2,19,130,1,,60.7662835249,61.5862068966,18876.0405673759,,,,,,,,,
e30,"Eaton, Adam",22,L,2011,ARI-min,,151,695,578,116,187,30,8,12,83,199,86,1,105,42,17,0.712,0.324,0.429,0.465,0.895,3,4,24,269,2,,110.5978915663,112.6168674699,82660.5566618705,,,,,,,,,
e30,"Eaton, Adam",23,L,2012,ARI-min,,130,613,528,130,198,47,5,7,48,178,59,3,76,44,11,0.8,0.375,0.456,0.523,0.978,5,1,20,276,9,,120.8381601363,125.8078364566,76010.3624143556,,,,,,,,,
e30,"Eaton, Adam",23,L,2012,ARI,CF,22,103,85,19,22,3,2,2,5,24,14,0,15,2,3,0.4,0.259,0.382,0.412,0.794,1,0,3,35,0,114,12.7272727273,12.0333333333,1419.1351456311,5,0.5,8,0.8,0.523,0.503,0.6,0.3,6
e30,"Eaton, Adam",24,L,2013,ARI-min,,26,109,90,18,23,5,0,2,13,31,14,0,15,8,1,0.889,0.256,0.367,0.378,0.745,0,2,3,34,3,,12.0961538462,13.2923076923,1383.167706422,,,,,,,,,
e30,"Eaton, Adam",24,L,2013,ARI,LF,66,277,250,40,63,10,4,3,22,62,17,0,44,5,2,0.714,0.252,0.314,0.36,0.674,3,1,6,90,4,86,26.9662921348,27.095505618,7678.4168953069,-9,-1.1,0,-0.2,0.485,0.494,0.1,-0.4,2
e30,"Eaton, Adam",25,L,2014,CHW-min,,4,16,16,2,5,1,0,0,2,4,0,0,4,2,0,1,0.313,0.313,0.375,0.688,0,0,0,6,0,,1.875,2.21875,30.065,,,,,,,,,
e30,"Eaton, Adam",25,L,2014,CHW,CF,123,538,486,76,146,26,10,1,35,111,43,0,83,15,9,0.625,0.3,0.362,0.401,0.763,2,2,5,195,4,118,69.6691871456,69.1587901701,37553.8983643123,28,3.4,47,5.2,0.525,0.519,3.7,1.8,35
e30,"Eaton, Adam",26,L,2015,CHW,CF,16,70,65,6,13,3,1,0,0,6,5,0,10,1,1,0.5,0.2,0.257,0.277,0.534,0,0,0,18,0,52,4.6285714286,4.505,328.1074285714,-4,-0.4,-2,-0.2,0.471,0.497,-0.1,-0.1,-1
e32,"Eaton, Zeb",18,R,1938,BRO-min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e32,"Eaton, Zeb",19,R,1939,STL-min,,36,76,76,,12,2,1,4,,,,,,,,,0.158,0.158,0.368,0.526,,,,28,,,,,,,,,,,,,,
e32,"Eaton, Zeb",21,R,1941,DET-min,,38,71,71,,20,2,0,3,,,,,,,,,0.282,0.282,0.437,0.718,,,,31,,,,,,,,,,,,,,
e32,"Eaton, Zeb",24,R,1944,DET-min,,34,70,66,7,16,3,1,5,17,24,4,,9,0,0,,0.242,0.286,0.545,0.831,0,,0,36,2,,10.2857142857,10.2857142857,,,,,,,,,,
e32,"Eaton, Zeb",24,R,1944,DET,P,9,11,10,1,1,0,0,0,2,3,1,,1,0,0,,0.1,0.182,0.1,0.282,0,,0,1,0,-20,0.1818181818,0.1818181818,,0,-0.1,0,-0.1,0.494,0.5,-0.1,0,0
e32,"Eaton, Zeb",25,R,1945,DET,P,26,32,32,2,8,1,0,2,10,12,0,,7,0,0,,0.25,0.25,0.469,0.719,0,,0,15,1,101,3.75,3.75,,3,0.3,3,0.3,0.512,0.502,0.3,0,3
e32,"Eaton, Zeb",26,R,1946,DET-min,,73,115,107,14,31,4,0,6,23,37,7,,14,0,0,,0.29,0.339,0.495,0.834,0,,1,53,2,,17.6666666667,17.6666666667,,,,,,,,,,
e32,"Eaton, Zeb",27,R,1947,PHA-min,,98,348,348,,125,30,7,12,,,,,,,,,0.359,0.359,0.589,0.948,,,,205,,,,,,,,,,,,,,
e32,"Eaton, Zeb",29,R,1949,PHA-DET-min,,54,158,158,,37,8,2,3,,,,,,,,,0.234,0.234,0.361,0.595,,,,57,,,,,,,,,,,,,,
