PID,NAME,AGE,T,YR,TM,G,GS,W,L,WLP,CG,ShO,IP,H,R,ER,TBB,IBB,SO,ERA,GF,SV,HR,HB,BK,WP,SO/BB,H/9,SO/9,BB/9,HR/9,BR/9,RAA,WAA,WAAadj,WAR,RAR,waaWL%,162WL%
n11,"Nagy, Mike",23,R,1971,BOS,12,7,1,3,0.25,0,0,38,46,29,28,20,1,9,6.63,2,0,4,0,0,1,0.45,10.9,2.1,4.7,0.9,15.63,-12,-1.3,0,-0.9,-9,0.395,0.492
n11,"Nagy, Mike",24,R,1972,BOS-min,30,30,10,13,0.435,7,0,204,191,98,78,88,7,137,3.44,,0,6,2,0,11,1.56,8.4,6,3.9,0.3,12.4,,,,,,,
n11,"Nagy, Mike",24,R,1972,BOS,1,0,0,0,,0,0,2,3,2,2,0,0,2,9,0,0,0,1,0,1,,13.5,9,0,0,18,-1,-0.1,0.1,-0.1,-1,0.367,0.499
n11,"Nagy, Mike",25,R,1973,STL-TEX-min,22,20,8,9,0.471,8,0,133,135,73,62,64,3,59,4.2,,0,4,2,0,5,0.92,9.1,4,4.3,0.3,13.6,,,,,,,
n11,"Nagy, Mike",25,R,1973,STL,9,7,0,2,0,0,0,40.2,44,21,19,15,2,14,4.2,1,0,4,1,0,0,0.93,9.7,3.1,3.3,0.9,13.43,-3,-0.3,0,0,0,0.465,0.498
n11,"Nagy, Mike",26,R,1974,HOU-min,21,19,8,5,0.615,6,1,115,136,65,56,45,6,62,4.38,,1,6,3,0,4,1.38,10.6,4.9,3.5,0.5,14.4,,,,,,,
n11,"Nagy, Mike",26,R,1974,HOU,9,0,1,1,0.5,0,0,12.2,17,13,12,5,0,5,8.53,2,0,3,1,0,1,1,12.1,3.6,3.6,2.1,16.97,-7,-0.8,0.1,-0.5,-6,0.416,0.495
n11,"Nagy, Mike",27,R,1975,HOU-min,4,1,0,0,,0,0,9,16,9,7,5,0,7,7,,0,0,0,0,0,1.4,16,7,5,0,21,,,,,,,
n12,"Nagy, Steve",23,L,1942,BRO-min,18,,11,6,0.647,,,121,94,33,29,59,,14,2.16,,,,,,,0.24,7,1,4.4,,,,,,,,,
n12,"Nagy, Steve",27,L,1946,BRO-min,30,25,17,4,0.81,17,,203,188,83,68,94,,130,3.01,,,,5,0,6,1.38,8.3,5.8,4.2,,12.72,,,,,,,
n12,"Nagy, Steve",28,L,1947,PIT-min,23,20,8,5,0.615,9,,132,147,81,65,50,,90,4.43,1,,,1,0,2,1.8,10,6.1,3.4,,13.5,,,,,,,
n12,"Nagy, Steve",28,L,1947,PIT,6,1,1,3,0.25,0,0,14,18,10,9,9,,4,5.79,1,0,1,0,0,2,0.44,11.6,2.6,5.8,0.6,17.36,-2,-0.2,0,0,0,0.47,0.499
n12,"Nagy, Steve",29,L,1948,PIT-min,33,,6,10,0.375,12,,163,161,69,63,82,,64,3.48,,,,5,0,2,0.78,8.9,3.5,4.5,,13.69,,,,,,,
n12,"Nagy, Steve",30,L,1949,SFR-min,32,32,15,14,0.517,24,,240.1,218,93,72,117,,123,2.7,,,,6,0,0,1.05,8.2,4.6,4.4,,12.78,,,,,,,
n12,"Nagy, Steve",31,L,1950,SFR-min,13,10,3,4,0.429,1,,48,55,37,33,46,,30,6.19,,,,0,5,2,0.65,10.3,5.6,8.6,,18.94,,,,,,,
n12,"Nagy, Steve",31,L,1950,WSH,9,9,2,5,0.286,2,0,53.1,69,50,39,29,,17,6.58,0,0,5,0,0,0,0.59,11.6,2.9,4.9,0.8,16.61,-19,-1.5,0,-1.1,-14,0.328,0.49
n12,"Nagy, Steve",32,L,1951,SLE-min,30,9,5,5,0.5,3,,104,105,59,52,52,,74,4.5,,,,2,0,2,1.42,9.1,6.4,4.5,,13.76,,,,,,,
n12,"Nagy, Steve",33,L,1952,SLE-min,38,31,16,16,0.5,14,,231,212,106,78,71,,115,3.04,,,,4,1,2,1.62,8.3,4.5,2.8,,11.18,,,,,,,
n12,"Nagy, Steve",34,L,1953,SLE-min,34,27,13,8,0.619,12,,186,206,88,86,88,,80,4.16,,,9,2,0,2,0.91,10,3.9,4.3,0.4,14.32,,,,,,,
n12,"Nagy, Steve",35,L,1954,SLE-min,32,21,7,11,0.389,7,,131.2,146,73,55,55,,53,3.76,,,6,4,0,3,0.96,10,3.6,3.8,0.4,14.06,,,,,,,
n12,"Nagy, Steve",36,L,1955,SFR-min,30,18,6,12,0.333,5,,140.1,160,69,63,47,,67,4.04,,,8,5,0,3,1.43,10.3,4.3,3,0.5,13.62,,,,,,,
n12,"Nagy, Steve",37,L,1956,BFL-min,16,7,3,3,0.5,3,,68,74,35,33,21,,18,4.37,,,7,5,0,0,0.86,9.8,2.4,2.8,0.9,13.24,,,,,,,
n12,"Nagy, Steve",38,L,1957,KCA-min,47,1,10,6,0.625,0,,114,109,53,47,50,,79,3.71,,,12,5,0,3,1.58,8.6,6.2,3.9,0.9,12.95,,,,,,,
n12,"Nagy, Steve",39,L,1958,KCA-min,36,0,1,5,0.167,0,,59,62,35,32,22,4,28,4.88,,,5,3,1,0,1.27,9.5,4.3,3.4,0.8,13.27,,,,,,,
n13,"Nahem, Sam",21,R,1937,BRO-min,21,,15,5,0.75,,,158,140,78,,66,,,,,,,,,,,8,,3.8,,,,,,,,,
n13,"Nahem, Sam",22,R,1938,BRO-min,30,,9,7,0.563,,,133,154,87,67,63,,,4.53,,,,,,,,10.4,,4.3,,,,,,,,,
n13,"Nahem, Sam",22,R,1938,BRO,1,1,1,0,1,1,0,9,6,3,3,4,,2,3,0,0,0,0,0,0,0.5,6,2,4,0,10,1,0.1,0,0.2,2,0.637,0.501
n13,"Nahem, Sam",23,R,1939,BRO-min,40,14,9,9,0.5,,,147,153,79,75,64,,,4.59,,,,,,,,9.4,,3.9,,,,,,,,,
n13,"Nahem, Sam",24,R,1940,STL-BOS-min,32,6,11,11,0.5,,,167,170,72,50,43,,,2.69,,,,,,,,9.2,,2.3,,,,,,,,,
n13,"Nahem, Sam",25,R,1941,STL-min,5,,0,2,0,0,,22,45,27,23,7,,6,9.41,,,,1,0,0,0.86,18.4,2.5,2.9,,21.68,,,,,,,
n13,"Nahem, Sam",25,R,1941,STL,26,8,5,2,0.714,2,1,81.2,76,35,27,38,,31,2.98,9,1,2,2,0,4,0.82,8.4,3.4,4.2,0.2,12.86,2,0.2,0,1,9,0.509,0.502
n13,"Nahem, Sam",26,R,1942,PHI,35,2,1,3,0.25,0,0,74.2,72,48,41,40,,38,4.94,16,0,2,2,1,4,0.95,8.7,4.6,4.8,0.2,13.83,-13,-1.4,0,-0.8,-8,0.459,0.491
n13,"Nahem, Sam",32,R,1948,PHI,28,1,3,3,0.5,0,0,59,68,52,46,45,,30,7.02,17,0,4,3,2,1,0.67,10.4,4.6,6.9,0.6,17.69,-20,-2,0.3,-1,-14,0.429,0.488
n15,"Nakamura, Micheal",21,R,1998,MIN-min,37,15,3,8,0.273,1,1,108.2,110,56,40,39,0,91,3.31,7,1,11,5,2,5,2.33,9.1,7.5,3.2,0.9,12.81,,,,,,,
n15,"Nakamura, Micheal",22,R,1999,MIN-min,14,0,2,0,1,0,2,19.2,9,5,4,5,0,18,1.83,6,2,1,0,0,1,3.6,4.1,8.2,2.3,0.5,6.56,,,,,,,
n15,"Nakamura, Micheal",23,R,2000,MIN-min,32,0,1,0,1,0,12,41.1,33,9,7,11,1,46,1.52,19,12,0,2,0,2,4.18,7.2,10,2.4,0,10.07,,,,,,,
n15,"Nakamura, Micheal",24,R,2001,MIN-min,48,1,5,1,0.833,0,5,86.1,75,20,17,24,5,109,1.77,19,5,3,2,0,3,4.54,7.8,11.4,2.5,0.3,10.56,,,,,,,
n15,"Nakamura, Micheal",25,R,2002,MIN-min,46,4,4,3,0.571,0,2,87.1,85,51,46,22,0,80,4.74,7,2,7,6,1,7,3.64,8.8,8.2,2.3,0.7,11.68,,,,,,,
n15,"Nakamura, Micheal",26,R,2003,MIN-min,43,0,6,6,0.5,0,2,78.1,71,28,26,28,1,95,2.99,16,2,4,2,0,7,3.39,8.2,10.9,3.2,0.5,11.64,,,,,,,
n15,"Nakamura, Micheal",26,R,2003,MIN,12,0,0,0,,0,1,12.2,20,11,11,2,0,14,7.82,7,1,4,1,0,0,7,14.2,9.9,1.4,2.8,16.97,-5,-0.5,0.1,-0.2,-3,0.462,0.497
n15,"Nakamura, Micheal",27,R,2004,TOR-min,31,1,3,2,0.6,0,4,55,42,20,19,17,2,76,3.11,9,4,3,2,1,2,4.47,6.9,12.4,2.8,0.5,9.98,,,,,,,
n15,"Nakamura, Micheal",27,R,2004,TOR,19,0,0,3,0,0,0,25.2,27,23,21,7,0,24,7.36,2,0,7,2,0,3,3.43,9.5,8.4,2.5,2.5,12.86,-11,-1,0,-0.7,-7,0.449,0.494
n15,"Nakamura, Micheal",28,R,2005,None-min,32,0,3,0,1,0,1,46.2,32,12,12,8,1,47,2.31,9,1,2,2,0,1,5.88,6.2,9.1,1.5,0.4,8.18,,,,,,,
n15,"Nakamura, Micheal",29,R,2006,None-min,64,0,5,1,0.833,0,39,65.2,55,16,16,20,2,67,2.19,55,39,5,4,0,2,3.35,7.5,9.2,2.7,0.7,10.9,,,,,,,
n15,"Nakamura, Micheal",30,R,2007,None-min,56,0,1,1,0.5,0,34,58.1,42,15,14,14,2,49,2.16,,34,4,4,0,2,3.5,6.5,7.6,2.2,0.6,9.29,,,,,,,
n15,"Nakamura, Micheal",31,R,2008,None-min,46,0,2,2,0.5,0,28,46.1,32,11,11,12,0,47,2.14,,28,2,6,0,0,3.92,6.2,9.1,2.3,0.4,9.76,,,,,,,
n15,"Nakamura, Micheal",32,R,2009,None-min,29,0,1,2,0.333,0,0,27.2,34,19,19,9,1,28,6.18,,0,5,3,0,0,3.11,11.1,9.1,2.9,1.6,15.22,,,,,,,
n15,"Nakamura, Micheal",33,R,2010,None-min,37,0,1,0,1,0,1,42,35,12,9,9,0,33,1.93,12,1,4,1,0,0,3.67,7.5,7.1,1.9,0.9,9.64,,,,,,,
n15,"Nakamura, Micheal",34,R,2011,None-min,7,0,1,0,1,0,0,8.1,9,4,4,1,0,3,4.32,2,0,0,2,0,0,3,9.7,3.2,1.1,0,13.33,,,,,,,
n15,"Nakamura, Micheal",35,R,2012,None-min,17,2,0,3,0,0,1,22,22,12,7,7,1,20,2.86,5,1,1,2,0,3,2.86,9,8.2,2.9,0.4,12.68,,,,,,,
n17,"Naktenis, Pete",22,L,1936,PHA,7,1,0,1,0,0,0,18.2,24,26,26,27,,18,12.54,3,0,2,2,0,2,0.67,11.6,8.7,13,1,26.21,-14,-1,0,-0.9,-11,0.351,0.494
n17,"Naktenis, Pete",23,L,1937,NYY-min,31,,7,13,0.35,,,175,165,103,78,88,,,4.01,,,,,,,,8.5,,4.5,,,,,,,,,
n17,"Naktenis, Pete",24,L,1938,CIN-min,33,,12,9,0.571,,,174,166,93,78,93,,,4.03,,,,,,,,8.6,,4.8,,,,,,,,,
n17,"Naktenis, Pete",25,L,1939,CIN-min,30,9,8,12,0.4,,,149,159,86,74,51,,,4.47,,,,,,,,9.6,,3.1,,,,,,,,,
n17,"Naktenis, Pete",25,L,1939,CIN,3,0,0,0,,0,0,4,2,1,1,0,,1,2.25,0,0,0,2,0,1,,4.5,2.3,0,0,9,1,0.1,0,0.1,1,0.533,0.501
n17,"Naktenis, Pete",26,L,1940,CIN-min,32,25,11,7,0.611,,,193,214,101,88,88,,,4.1,,,,,,,,10,,4.1,,,,,,,,,
n17,"Naktenis, Pete",27,L,1941,CIN-min,35,26,14,13,0.519,,,197,208,97,78,89,,,3.56,,,,,,,,9.5,,4.1,,,,,,,,,
n17,"Naktenis, Pete",28,L,1942,CHC-min,36,19,8,8,0.5,6,,121,124,80,69,83,,64,5.13,9,,,4,0,3,0.77,9.2,4.8,6.2,,15.69,,,,,,,
n17,"Naktenis, Pete",29,L,1943,BSN-min,7,7,6,0,1,,,62,37,12,10,17,,,1.45,,,,,,,,5.4,,2.5,,,,,,,,,
n17,"Naktenis, Pete",30,L,1944,BSN-min,24,20,18,3,0.857,,,182,145,42,39,63,,,1.93,,,,,,,,7.2,,3.1,,,,,,,,,
n17,"Naktenis, Pete",31,L,1945,BSN-min,17,17,12,5,0.706,,,146,116,56,45,77,,,2.77,,,,,,,,7.2,,4.7,,,,,,,,,
n20,"Nance, Shane",22,L,2000,LAD-min,12,9,2,4,0.333,0,0,58,41,19,16,22,0,66,2.48,0,0,1,2,0,2,3,6.4,10.2,3.4,0.2,10.09,,,,,,,
